ID_Transacao,ID_Cliente,Estabelecimento,Segmento,DataHora,Valor,Fraude
1d0f8edf-4051-4c6c-ac8d-39e15d66efa1,7ac75fce-ef86-46fe-8d96-9892b6540e65,Lima,Supermercado,2023-12-14 18:54:55,5.05,0
3d70fe2e-b436-4d23-b7b5-85082e008d2e,6e4c9b84-ad67-4dd5-8c37-3bb3890297aa,Cavalcante S/A,Companhia Aérea,2024-03-15 13:48:49,15.92,0
4828a54e-5a46-4a3c-ad4b-310e99e79be4,3d7079a8-c8be-46d1-accc-cf0fdfe7bbcf,Alves,Oficina Mecânica,2023-12-16 04:51:12,49.08,0
75ca9a75-22d8-4097-b2d0-d2874652aeec,043ab680-49e8-4fe2-9cda-a66f3e1a09a2,Vieira,Loja de Conveniência,2024-08-10 00:00:14,43.39,0
09d40306-22ec-4f44-85f8-d7218665ada9,90162be2-1449-4e00-98a0-8aa19219bf35,Costela S.A.,Hotel,2024-02-04 18:27:20,14.52,0
d36167ac-b7c5-40da-9a60-c63cb0da1dd6,62ef34a4-9cd6-408a-8b37-61237a12594a,Guerra,Oficina Mecânica,2024-02-14 01:08:57,26.08,1
2914d1c1-c826-43d2-ba74-f4dff88a7b68,112a52dd-ecce-4f40-bcaf-eb6100b7d9db,Ramos,Padaria,2024-08-29 22:33:03,7.47,0
a0fc4acb-f08a-46b6-925b-6057eab40267,6eda28a6-2bfe-44fc-b413-f00cfb5472e9,Sales - ME,Padaria,2024-07-27 02:44:10,46.72,0
e1c2e696-8df9-42e5-8a05-4ddc7712ff7e,8deb2268-2bb5-448d-99a2-eee0ebc7319c,Cardoso,Padaria,2023-10-13 17:55:36,18.29,0
66c65ffe-de00-4f87-9c93-ca2e4b529ccb,50b1318e-9aee-463c-ae80-ac285706415d,da Paz,Mercado Livre,2024-11-27 07:35:51,14.42,0
fa55b5ee-b2ee-470d-9a76-6eacaec058cc,1c679126-2396-47d7-b127-2e28eb905293,Castro,Pet Shop,2023-04-08 08:12:50,13.01,0
c8f013be-cd63-4fb0-8309-90cf085d07dd,da6dbb68-f43c-4801-a36d-d833e056d51d,Nogueira e Filhos,Concessionária,2024-04-14 16:01:53,18.63,0
f5bef820-556e-48c1-a863-d39335d00ea1,39e3a8e8-9b5a-4b96-8587-cc99d583fac4,Viana da Conceição Ltda.,Supermercado,2023-06-05 22:04:20,11.73,0
afd31995-884e-4a60-bd37-b3e6e042a88b,cbb830bb-e118-4ded-9818-59712e74eb15,Silva,Academia,2023-09-24 07:01:07,44.25,0
d889c806-fc91-464c-a6b2-37382b7a9bd2,27ce99ce-5812-47f4-b23c-6df3b4b39b78,Dias e Filhos,Companhia Aérea,2023-06-05 00:25:00,12.5,0
4553d6d9-7651-4e63-bc8a-f8ffe13f0693,d2e6c4bf-be4e-4a86-9cee-5910c2e72e1b,da Conceição,Loja de Decoração,2024-01-04 22:12:36,135.85,0
c65f2c74-2102-470a-b6fb-27a23b92da55,df35ea91-35f1-404b-ac7a-7830278704e8,Moreira Silva - EI,E-commerce,2023-03-15 23:37:18,1310.85,0
4d37b413-d3bc-49e6-b795-b59c8af7172e,f37cc1ab-e700-43e5-9901-80a8d354855d,Ferreira Novais - ME,Pet Shop,2024-12-01 18:01:13,6.89,0
e9fc87e6-6b0d-4d25-ad68-02e06aad8d0f,4398d680-57e5-4964-964e-c73cc7ce2add,Ribeiro Pires - EI,Concessionária,2023-04-19 22:12:46,21.84,0
0769ce4d-352e-4bec-83ef-a5c364f9505e,a38683d3-ecdd-4cea-88ba-96cebde9fb36,Fogaça Novais Ltda.,Loja de Roupas,2024-02-05 08:45:48,9.2,0
1f9f78fa-13b5-42c1-9748-23949f6b2cb8,17151cdd-1ec9-4ea0-8154-8977bdfe0231,Nascimento Novaes Ltda.,E-commerce,2024-09-20 10:31:51,13.57,0
cf1c7fab-ef0e-4a11-9dff-5dbcccda5e83,8c64826a-d12f-44d6-a28f-933b1436f0dc,Barbosa,Loja de Decoração,2023-03-06 12:40:17,222.05,0
92fd0dd4-46b3-4637-8181-5ce9756d2824,120a48ba-d625-4e49-94c3-f648dc8be0bf,Moreira,Oficina Mecânica,2024-02-18 13:28:54,13.89,0
bd1c0bc6-a3d9-49bc-8d26-9a7e788c82b9,f830a32d-ed3a-4186-a258-7a81c0291a4f,Teixeira,Pet Shop,2024-02-16 14:52:13,30.95,0
ccbc8d90-e539-4370-8785-db9ffef4b82b,f830a32d-ed3a-4186-a258-7a81c0291a4f,Teixeira Moreira - ME,E-commerce,2024-08-17 03:27:56,38.46,0
51a6ece5-5c24-4723-9043-26b9f0353ca3,2087632c-fdac-4af5-9f9f-13279acd768b,Sá,Hospital,2023-09-15 15:08:11,6.05,0
96c8d8f4-2dd6-4be7-bfc7-4681b9ab7c55,62ef34a4-9cd6-408a-8b37-61237a12594a,Cirino,Farmácia,2023-10-19 05:42:52,96.5,0
3b9ab360-3b12-4e7b-8dc2-e2be01837d6b,689bd550-6615-4dfe-8f8c-287d8886cc54,das Neves,Farmácia,2023-12-22 04:24:33,4.72,1
fe16e7f1-92d9-40c9-9e3b-71447529c2d9,93a6a287-4ff5-408b-9518-fd4a0f7f8ba7,Farias Cassiano S/A,Oficina Mecânica,2024-04-13 23:39:22,6.94,0
fae32602-d42d-4dcb-9237-7876275cc53f,c96fb9da-e2d7-4db1-91e9-3be9470c82d3,Alves - EI,Livraria,2024-07-24 07:44:11,0.66,1
701d4103-b1ee-48d7-b346-d71cd0c77d25,e826772c-bda4-42d8-bd65-898def71e593,Garcia Ltda.,Fast Food,2023-06-04 17:57:31,38.61,0
adf608ee-7853-4899-9d66-40ebc5ff0ba3,2087632c-fdac-4af5-9f9f-13279acd768b,Vieira,Posto de Combustível,2024-08-03 16:00:37,236.28,0
36b6b3c8-9171-43bd-85b9-66bf91b58ac6,5046cba8-c479-4881-a5ff-7b334278c5a3,Pimenta,Oficina Mecânica,2024-02-25 03:00:51,23.98,0
c6d9c84c-cb0b-4f2d-922c-946d9f76a156,843d7c9b-83bb-48e6-85e8-67fa939cd337,Ramos,Loja de Roupas,2023-10-08 10:40:26,3.67,0
e647d85b-411f-408a-9e2f-88e6820ddb11,2f55a673-da4a-412f-b9a3-2a011978942b,Nunes - EI,Padaria,2024-01-12 01:32:38,9.29,0
af1bc664-46ce-49fb-8941-a11d172daa68,77763d03-474e-4046-ba4b-5aedf93b0fc5,Lopes,Pet Shop,2023-10-18 19:35:13,11.58,0
ad85da60-20f7-431c-adca-5fac6af64c43,3373eb7e-302c-4f29-81ff-58ce3fa7a0ec,Cardoso e Filhos,Posto de Combustível,2024-05-20 00:26:16,5.92,0
ac3f3819-3cae-4ef3-aa13-6d784763cd83,bb0cdc6a-ecb6-4cd7-901e-cbb6d5b62468,Sampaio - EI,Posto de Combustível,2024-11-28 19:57:32,56.39,0
135e9dde-f1ab-47db-87c2-3884062811a9,d2e6c4bf-be4e-4a86-9cee-5910c2e72e1b,Sales,Concessionária,2023-03-19 19:49:49,53.11,0
bae44891-8478-4637-bd2e-f9d3ac55dee7,af3c13a4-b61c-4aa6-ba0f-2187dfc06185,Sampaio,Seguros,2024-08-04 07:45:43,5.02,0
29e6e536-fe15-496b-bf3b-e01ac1dc05c2,82c47ddc-aa01-41d7-992c-0ddcbae6b57a,Azevedo,Seguros,2024-09-24 00:35:19,47.95,0
42b65118-1b3f-4787-8f88-4bd9403e9ada,a3c288a8-29b6-4e8d-9afb-da5e5cd88aa0,Câmara Ltda.,Restaurante,2025-01-20 06:53:49,125.48,0
15e98be7-26b2-4fdf-864c-849dfa4b740b,d0bc5209-792b-4ef2-988c-983dc673171b,Fonseca Viana e Filhos,Pet Shop,2023-10-25 17:40:02,196.97,0
8d827166-2f0c-4b1c-a7f7-daa2f14c5a74,27ce99ce-5812-47f4-b23c-6df3b4b39b78,Cavalcante,Loja Online,2024-05-27 04:40:23,625.31,0
7f64d429-cfb6-4a60-8a2d-d4c5dbf08788,f9a409ed-4664-4033-a27b-b96c8021172f,Novais Montenegro e Filhos,Loja de Decoração,2023-07-15 18:15:58,6.8,0
7cc7989a-d16b-4537-8db8-593ecbd9bfd2,1a8fa151-cd01-478c-a592-2b0f8dea1336,Camargo,Padaria,2023-10-24 13:19:57,595.3,0
6da651f5-a146-4fa9-81b4-73f32991a142,c8c35dfd-2ecc-425c-9fee-17da90b8464a,Pimenta,E-commerce,2023-07-23 03:47:31,13.13,0
c2e8036a-28f8-4082-a4db-3328edf996bc,87bd2527-3b72-4ffe-9249-162738a65cc8,Carvalho,Livraria,2024-07-28 23:58:12,9.87,0
b7c08152-a108-4f84-8866-f9ce3a46aeca,0baf1490-4cbf-46bc-9ca4-f39803b794d6,Rezende S/A,Padaria,2024-12-29 22:23:49,358.76,0
25af38cf-baf3-4e28-b6d5-7ec450cf4a52,0c55b76d-4ab7-4cb4-a816-91c5ef84532e,Fernandes S/A,Cinema,2024-08-23 13:57:36,9.99,0
5acae4da-4a06-4967-8663-d9143a3ea1d3,9fc2f082-a1d4-4da5-af9b-668b46fdb699,Rodrigues da Paz S/A,Hospital,2024-06-28 01:48:46,32.42,0
31fd275f-de0a-45ad-b35a-c946dace5fa9,b7d13625-5629-4ee9-a750-6e34cb455e5e,Siqueira S.A.,Teatro,2024-09-22 11:46:35,77.43,0
b656c152-9331-4539-b8e8-be70007c623f,6f6ba33f-9a1c-451a-8e0c-68e0cce27ee8,Cavalcante Albuquerque e Filhos,Loja Online,2023-10-26 06:15:25,15.08,0
9f93d189-9811-4213-af1e-79743c6870c0,3b21a3d3-7330-4dbb-a417-d613714d9753,da Luz,Restaurante,2023-03-22 03:12:17,93.94,0
71aeae89-84cc-4fd7-85bd-2002d5bf6925,e4069b56-1049-4247-9d76-0b7a5a11b5e9,Rodrigues Ltda.,Padaria,2024-09-17 09:42:54,18.76,0
7bfd154f-e113-4dab-9600-775d0da0db06,5eb124b6-d3ef-405b-83af-e95468470a67,da Mata,Loja de Roupas,2024-07-17 22:00:47,23.81,0
67bcef02-f9af-46ee-a57e-eb94037206bd,079ecdbc-3952-4672-a9da-793eeddf071e,Farias,Fast Food,2024-01-20 20:04:34,35.53,0
43b5e6c2-404a-434f-afd6-9ea28d1a5018,986fedb5-1b15-435e-979e-c4bac13dceae,Nascimento,Seguros,2023-04-07 02:44:10,81.84,0
5ec1f8d2-cc98-4de9-bce1-b72acdf65cc2,95227784-08e3-4f7c-9520-c126a54fec91,Pereira - ME,Livraria,2024-06-27 03:31:41,2.76,0
0325cfdd-5b8b-48ae-af54-aa07e3a7ccff,f805f0f9-9e2f-4894-b943-789605584c29,da Paz Câmara e Filhos,Loja de Conveniência,2023-05-05 13:11:54,515.39,0
2486842f-74f9-45f9-9418-340b827f16f3,c5bc0ef4-a309-404f-b4be-9c001c38b04e,Sampaio,Loja Online,2024-01-11 03:04:38,14.56,0
e5e0d8c6-c920-4c55-8a7f-5b4e140cc31b,99119f81-8615-4c8f-8ed5-b23222fdbd7a,Oliveira,Seguros,2024-07-19 16:39:39,24.53,0
ad902f54-c308-4b44-9578-f4e4c676ff17,4a3ea749-6dd0-472a-8d18-6534583f813c,Moreira Vargas S.A.,Restaurante,2024-09-28 20:40:07,71.66,0
52884f78-264a-4f0b-8611-862e18f9ca05,41283172-dd70-4e35-8d20-0e8a5ed01e56,Duarte Peixoto - EI,Teatro,2023-08-07 21:56:47,4.79,0
73cc6d23-bf90-423c-aaf7-a304aedc679b,689bd550-6615-4dfe-8f8c-287d8886cc54,Cassiano,Teatro,2023-11-30 02:51:37,5.96,0
6feafd85-f1b5-4c02-99a9-e4748314567e,23f18f23-2f17-4c47-b6b3-e0457cd0a113,Casa Grande Garcia S.A.,Oficina Mecânica,2023-12-31 03:45:47,1.97,1
543cbf69-dbe5-4999-93c0-2ee87d7287e2,b5b9faf2-a07f-44e7-9137-ad49212a5f46,Rios S.A.,Seguros,2023-06-05 19:01:10,10.39,0
2afb2612-3087-495b-9f92-06a59016e8df,58c57072-9fa4-4435-9459-830b1fea1f84,Cavalcante,Loja Online,2023-07-16 08:31:28,99.14,0
450b9798-e77f-41d9-9e12-f1891e0f1e47,ad698a4f-541e-4cb5-972b-5034108ac2fe,Castro S/A,Hotel,2023-07-03 12:43:06,17.38,0
dba1e614-4a89-4e73-9646-2d34683e2e02,0f61a6a6-1374-428e-bf19-6a8267018997,Cunha,Seguros,2025-01-30 14:25:34,4.02,0
2905b468-4d6a-49c5-86b0-fc105be5e61f,84d831fb-5a2a-4f95-a79a-aed56388fcc1,Cassiano,Pet Shop,2024-07-21 05:51:55,95.28,0
1540dc59-463e-4e7a-ad09-b6c0d395fedd,bd126b74-e40a-4e8a-8b55-91d92a7ccfdd,Nogueira da Luz e Filhos,Pet Shop,2023-11-04 20:26:33,3.37,0
4f2ac5d3-6886-4a9d-ac47-fde6fec21d65,5f416eff-8ec1-46a6-85c0-53b9340cc8c9,Pinto,Loja Online,2024-09-08 09:58:36,80.14,0
fd6ab1fc-6379-44ed-8d8d-f10c741f6dd1,366a3990-5250-4ecc-b6ae-8054e1dc5928,Cirino,Restaurante,2023-06-01 05:38:37,32.03,0
732d6b39-6871-4710-a447-330b1c9c45eb,a35d48b0-7c1b-4f3c-a0a8-ff91b5e73f09,Castro,Teatro,2024-04-16 12:53:22,4.91,0
7c83ac08-f342-46b7-8447-74f5b9fa014a,3b1daffb-dbec-4c7b-91d5-0f05c02a054d,Castro,Loja de Conveniência,2024-07-28 23:24:00,76.34,0
07b2718c-8537-4e04-b631-ffab9042d982,0053dd1c-2950-4267-90ce-5b552a3df1da,Duarte,Teatro,2023-11-11 19:56:09,18.44,0
66577107-1270-4fa3-bc35-468ccc7885a4,bf6c81fc-39e3-48a1-a1ea-c2e4a23c8e89,Almeida,Seguros,2024-10-01 12:19:55,22.26,0
a378d82c-a30c-499c-8994-a240aa556c0d,b4942311-7705-4a18-aeb0-8c645188c608,Viana,Oficina Mecânica,2024-12-18 19:31:41,211.2,0
37d3afbc-1dfe-477b-be98-1cdc3998bbd5,bc8c583f-e3aa-4d4f-a32f-0e9e83ed39b2,Viana Monteiro e Filhos,Concessionária,2024-03-25 04:55:18,607.84,0
c671f212-445c-42b4-93a3-b9c2df89b6ae,9f6be7aa-5061-4bb5-97da-4704f506743a,Ramos,Seguros,2024-12-28 15:24:42,51.41,0
c7b496b4-06e8-484e-8e63-f40c5db2be3f,04d52cb2-65e6-41c3-82f0-0f5023a37869,Peixoto Garcia S.A.,Delivery,2024-12-10 01:13:12,30.03,0
c18039da-22ae-43af-9f1a-f0d46019e56a,99790952-5745-4f7f-9f26-ab0ab78ebc47,Peixoto,Loja de Conveniência,2025-02-12 12:42:31,39.56,0
92439e4f-30e6-4081-b48a-11a7a15ea549,255c9d7a-4f60-42df-89a3-eb8fd8952269,Monteiro,E-commerce,2023-11-14 03:13:18,15.57,0
08897b0f-a7c8-4c54-a757-cdfd93ec0991,4244c3cc-1b0a-40d8-b4b2-8a56b3a0006c,da Mota Cunha S.A.,Farmácia,2024-08-16 22:08:44,38.5,0
52b000b0-dcb8-458f-94b5-70933a832b01,329d0b28-283c-4a63-b338-722b2a76ee97,Garcia da Mota S.A.,Hotel,2023-07-03 10:23:26,13.39,0
a398a741-6989-4dea-8d8b-42726f621cc2,82c47ddc-aa01-41d7-992c-0ddcbae6b57a,Mendes,E-commerce,2023-07-12 21:56:59,20.14,0
9d0af1f4-fed6-4b6a-9a89-2f3eee23f793,50e9fe3f-59ee-4c87-b1d7-937242673ad0,Araújo,Teatro,2023-06-13 01:30:44,14.45,0
b2e58326-ce87-40eb-9bf4-51136bb96d33,3565af86-ee5e-4931-8809-cba5f3146f63,Costela,Concessionária,2023-04-02 02:49:49,11.6,0
3a247132-d77b-498d-a59c-ffdbb9c64e9f,35fb3474-9341-4208-a4bf-6002a209ccdc,da Luz,Loja Online,2023-09-28 15:32:23,8.79,0
123062d5-4285-4956-ae30-046ffc06a075,d361808f-8eec-4edf-bbfa-2a125f303478,Sampaio S.A.,Delivery,2023-05-05 22:04:46,35.21,0
4e17d6f3-129a-49db-9ad4-bf25f249561a,9fa5febe-6902-43a9-8e67-602d4d034f06,da Mota,Padaria,2023-08-16 04:26:02,96.81,0
9c36b70a-9679-4120-81d4-8b1c95073418,d4419136-c03a-43d6-b0dd-b2e714c9ba4d,Cavalcanti S.A.,Teatro,2024-08-02 21:02:51,81.89,0
c4efb996-67fe-4dc6-b38d-7a68a0b17e97,0a551841-c863-4d76-8239-b4a079cdeb99,Castro,Seguros,2025-01-06 02:31:13,33.24,0
192452bf-2f10-4e4f-bb51-a874c56658f0,447e3fe5-c2c8-44b4-bb66-90c78396e873,da Rocha S.A.,Loja de Roupas,2024-12-29 23:04:38,94.35,0
945540d8-88c1-4f15-9de1-fa096dfeae6c,a7eea302-43d9-4d87-8191-e7d57bd3b84a,da Mota e Filhos,Padaria,2024-08-27 12:20:15,13.71,0
3d6a1367-1ff7-49b2-a9b1-8f59d80d2d66,bc09c147-9371-4158-8519-e4fa26f6a7e1,Almeida - ME,Eletrônicos,2023-12-15 21:10:41,213.74,0
773d328b-6d27-4572-979d-d8048b98c5f0,d8cf2e6c-cb7f-41fd-9f64-7600ee7edb5d,Teixeira,Livraria,2024-12-25 10:32:24,6.77,0
9b1fd5ad-657d-4165-b269-c35acff83f38,c375c71b-5b73-4ae3-a8df-5165c5971470,da Costa,Loja de Conveniência,2023-06-04 06:46:52,23.82,0
229b4004-2700-45e5-b9cb-32abe8b41a7b,66ec4a1e-0cfa-43a7-9c7b-9f66e78a8c90,Peixoto,Eletrônicos,2025-01-14 13:48:09,29.27,0
209fdb53-1d97-4c67-b2e3-af6dad21dda4,fa94e471-fa55-4c3c-b2df-c63b2eddf6ca,Porto,Delivery,2023-06-27 18:38:59,3.38,0
b8aa3f7f-7bfb-4a2d-9a4a-96566320d772,4f51ccce-c95a-4c9e-9ae7-6fb608e13a48,Viana S.A.,Loja Online,2024-07-28 09:59:25,41.68,0
04eb0e14-fb97-4d39-bdcd-754e6faaa327,4b3d9476-e244-49a9-b520-7fe3c22440bd,da Cruz Moraes S/A,Loja de Decoração,2023-11-05 02:50:33,101.0,0
cf91f6a7-97ec-4cd6-b9b7-ccb3992d90b6,6bb4519a-100a-4775-8260-a57e388199fe,da Conceição,Hospital,2024-03-22 04:17:40,16.29,0
24af5b9e-cb52-4fa5-b888-b5e52c2cc900,2eff59e5-0d49-4687-9e09-00e18cd56f84,Almeida,Loja de Roupas,2025-01-04 21:35:43,102.74,0
9c382c58-3e66-4641-b743-cbeb6cc0c639,a7e18fe9-40a5-420f-a966-e8e1d9b301b0,Freitas,Padaria,2024-09-10 07:39:07,16.0,0
fd013966-b0c2-4044-9a2d-ec557b434ffc,50b1318e-9aee-463c-ae80-ac285706415d,Silva Pastor Ltda.,Hotel,2023-12-11 02:43:39,55.67,0
01918b24-7264-4ca7-a963-551fd422c135,8ddcddac-8c88-48a4-a6c6-a1d30d5dbe1c,Castro,E-commerce,2023-12-18 09:22:01,1.4,0
7d5b98e0-cbf9-43e9-96ec-48684ca59c4f,385ee67e-7685-48a0-82b2-bdc84240aa40,Correia,E-commerce,2023-08-24 04:35:54,365.96,0
ce79e457-aba0-44c0-8fef-0b28cca83eae,6f68fee6-957a-425f-a570-462d82d061dc,Souza S.A.,Loja de Conveniência,2023-07-15 21:40:14,120.85,0
4907bf3d-5d0a-4941-855c-5fc4dd9ef4bc,4aae47fd-5f89-4ee4-bf4e-ceb3134e6ef0,Novaes S.A.,Restaurante,2023-12-22 01:48:50,83.83,0
382351a8-d68f-4d18-a6d5-e7c426cad0fc,2b1d9609-7d46-4baa-8a22-d4defa4db92f,Cavalcante,Academia,2023-12-27 23:27:54,28.14,0
d31b03b7-becb-46c1-b72c-fda463b8a330,74066d66-64af-4b01-98ab-ac227e884a0f,Guerra,Hotel,2024-04-15 11:06:49,28.38,0
0710e37f-4721-4814-971a-4bac3910f2be,7808e09c-7db4-4700-ae1e-3d9d5fb7b24b,Machado Freitas S/A,Loja de Decoração,2024-05-03 15:13:16,3.55,0
dde94c1e-4431-47bd-a6ef-4f0b89c03a65,ceab5c28-57b6-43a7-98b2-0f4a30422889,Campos,Cinema,2024-09-21 03:48:12,34.25,1
b1eac22a-3ff6-4578-b516-e8cb8a31716b,4820571e-d476-4343-906b-ddd71de73ac7,Mendonça Vasconcelos e Filhos,Concessionária,2023-03-24 22:13:50,32.91,0
86a025fb-4237-4ccc-8f05-5a757861cf16,467e3e2a-bd44-4a15-ab85-4333d2fecc60,Câmara,Supermercado,2023-09-17 08:55:59,6.49,0
70558ef1-cce8-4114-b2b7-ba33e2b667c6,9a6551be-e6e6-4fe2-b667-ad0f49cbc498,Castro,Farmácia,2024-03-27 15:39:57,77.1,0
1f803b73-955b-4632-85e6-3254bc766f8f,f1415b62-d9fd-46b5-84c8-810aa47fd1c3,Sousa S/A,Concessionária,2024-04-08 22:38:03,272.27,0
ac0b8814-4ce2-4e03-84c5-c4e0d419c45e,415fc958-6185-47a4-8eaf-a46bef96f426,Montenegro Guerra e Filhos,Posto de Combustível,2024-12-30 14:32:58,64.78,0
6a034155-4a01-4421-a789-b602e0f6ca25,a20805e7-3121-4e95-be79-de60d9004af5,Pires,Loja de Decoração,2024-03-26 15:18:54,20.3,0
3e2b770a-ddfa-4fc6-bb55-c622b7287932,ad552478-bfd1-4ba9-942a-268beb775f56,Casa Grande S/A,Seguros,2023-08-05 02:35:06,3.67,0
3a0fd812-78c2-403f-9e55-ddc1a756fdb2,bc96b3d0-de84-45cb-854f-41c1c74ba13c,Jesus Ltda.,Teatro,2024-05-15 21:59:03,64.94,0
6d051053-5886-4510-ad90-f1a76e1857d2,def97bb3-4a55-47eb-9e95-9e05953582c5,da Rocha - EI,Loja de Roupas,2023-07-30 23:29:38,14.52,0
dee27bce-e9c8-4e8b-a052-0e361bb09fa6,191207b7-f963-4cd6-9d3b-92fb61019e2a,Porto,Eletrônicos,2024-10-27 14:11:35,3.79,0
df138495-cded-4d8a-8de3-4d594c663384,5d124280-0fd9-49ef-973a-b57b7a17f09f,Castro,Padaria,2024-06-27 18:25:29,101.74,0
5b843caf-0c4d-4794-a5fd-0c4462dc9ac5,03b3e65d-0f57-4052-a2ee-4b5d71368e4e,Andrade S/A,Seguros,2024-04-19 01:55:26,249.46,0
b8b673f1-db33-49a2-96c0-a1d264633cf0,51bcde63-ea62-4460-9323-27cae0803cd7,Moreira,Oficina Mecânica,2024-01-17 20:51:15,19.12,0
cbc85a1e-6d1f-49bf-9a17-b1273d612e54,4f51ccce-c95a-4c9e-9ae7-6fb608e13a48,Andrade da Conceição S.A.,Pet Shop,2023-09-07 02:13:02,267.99,0
c4046036-73a7-49eb-a9a1-b2e8c4ec1245,37c78ba3-f5c2-488a-88ae-914d5237dfbd,da Cunha - EI,E-commerce,2023-04-03 18:44:48,22.41,0
63e8272a-2e0f-4a35-93f1-9f8425ec8a0e,2944a4bf-ba29-4b7c-8119-f82503dac1ef,Cardoso S.A.,Pet Shop,2024-02-21 11:06:09,12.72,0
9c8cd4f8-30d0-4ae8-9cc7-918d2f734872,02036e69-8f00-4d4e-8316-d0284127bd5d,da Conceição - ME,Seguros,2023-03-18 07:36:18,9.43,0
1d71dd91-c66a-4063-861b-5eeb609f6a64,3b830d7e-0054-4943-96ce-84b85e2cd1e4,Leão - EI,Pet Shop,2024-03-19 16:32:19,2372.7,0
c168eb97-4598-4850-8ede-1d5f4f544dbf,53241de1-beee-4f11-a13d-54ed97055933,Novais Oliveira Ltda.,Posto de Combustível,2023-07-17 17:08:01,7.88,0
8f2a675e-17ae-488e-83b6-a3d8273971ae,2897d527-f727-4a32-8c44-d316177ee4de,Almeida,Supermercado,2024-04-23 22:48:39,48.54,0
40202e99-4f58-4f3d-9d7a-ccfcafa62bcc,79c81dab-da7c-4976-9598-f1c11422d045,Lima,E-commerce,2023-02-26 14:11:43,10.27,0
42c1f7b9-fee4-4232-ade3-d7061c191356,b7a7eb2a-f94d-4deb-b17f-ad1187e938cf,Moraes Ribeiro S.A.,Concessionária,2023-07-07 17:16:04,11.56,0
c902bc2b-213a-46ca-b196-24ef8c09930f,027d91a1-c28d-4842-b330-f2eedec65f28,Sales S.A.,Academia,2024-06-02 06:37:40,69.15,0
5e31b366-f760-4cac-926b-78f6df99ffb8,3a5bc784-f5ae-48c2-849c-24b088169f71,Silveira,Restaurante,2023-06-27 10:16:44,12.73,0
59f93c2d-8a76-4ccc-84b1-c21018fe7954,7d709213-2a91-462f-b04b-549f39700dcd,Jesus,Fast Food,2024-12-12 21:12:48,12.36,0
faf358a4-4774-4b45-8620-d62e2b3d8a09,f4a58a3e-eec9-44da-a8fe-bcf1f7edbfa7,Mendonça S/A,Restaurante,2024-10-11 11:35:01,576.09,0
6ef8a93f-069f-4a4b-a5c4-9fdab7734788,c2559454-18e1-49e7-a758-bf28b9c8bad3,Farias Vargas - ME,Padaria,2024-09-21 00:20:30,136.58,0
d7cc51fd-86f0-4a0d-ace7-167369edd357,7e859309-7e34-4101-9922-4ab39932f294,Mendonça - EI,Loja de Conveniência,2023-03-14 15:56:17,43.54,0
d6ca7182-1c5a-4958-baaa-e61ae7a0f199,cf49c301-b649-46ca-bb91-7cad736c9ce9,Gomes Monteiro - EI,Companhia Aérea,2023-05-13 01:38:35,9.15,0
4c22a797-84c7-417c-a2bd-06d297962416,557e0328-dc91-4446-9e74-4a6d3277376e,Correia,Farmácia,2024-12-14 05:48:34,10.88,0
5a3a878d-77dc-412a-8fa8-2691ae8a60c0,5aa56140-337e-4637-b79d-5d1838d30017,Correia,Hotel,2024-05-12 00:36:07,22.11,0
530e8718-9444-4f3e-8688-81aade149c6f,6aeeaf8e-dc72-4e62-b8a9-b7e08fbc582b,da Mata,Teatro,2023-05-05 18:51:52,378.37,0
2b870873-036d-4cf5-874c-15bb7b1778fb,ec0ad26a-7abd-4499-aff1-73f8665df31f,Moreira Ltda.,E-commerce,2023-12-03 16:56:21,6.14,0
0f05cbae-6108-4852-978d-c1c043401b4d,869add61-534d-4b60-98b0-cb3c9c0f2c76,Pastor Pires - EI,Hospital,2024-12-19 01:01:05,454.13,0
ed26a9ce-dac5-40e9-9662-ef60d3d7c450,270fbf6f-0583-43ae-9f27-7733d1773964,Rodrigues,Eletrônicos,2024-01-11 12:36:01,22.26,0
9d64a1f2-242e-47d0-b22b-074d046d34b0,a26662e6-d493-4b9f-9d34-b78c21f299d2,Casa Grande,Loja de Decoração,2025-02-07 15:23:37,2.56,0
fcbfd6c0-dbc1-4709-89cc-5208972b0ea7,7e120c5b-8075-4bbe-bbfe-3d5035be2037,Melo S.A.,Cinema,2023-08-15 06:41:30,6.59,0
617a514e-c004-46bc-bdc1-39b8b2c20e89,b7ba4e12-dd41-43d1-a174-4ee5351667d2,da Cruz,Padaria,2023-08-18 02:24:04,178.99,0
3e579d13-6ace-4b8d-9579-9db42c37fc14,0291a34c-a509-4459-b7f6-b5fa6c0d8e97,Machado Ltda.,Eletrônicos,2024-12-11 02:46:26,18.4,0
791c5576-6f51-4f61-b976-0d0c81b66ec9,51bcde63-ea62-4460-9323-27cae0803cd7,Freitas,Delivery,2024-03-17 03:08:37,193.86,0
712df558-cbb6-473c-99b2-376d56247371,27f44bfb-8587-4087-b5da-3e789de70b19,Costa,Farmácia,2024-10-03 19:25:57,449.54,0
dc3543ef-eb83-4d90-ba45-0efea0ae9e1d,577f2691-5435-4e2a-b8ec-6a78854f8e87,da Paz Carvalho Ltda.,Teatro,2023-09-05 05:42:29,7.32,0
789856f7-9a63-4ed7-b75e-3cd384455ee6,0237e1b4-fb31-49ec-9415-1709d4f65b8e,Mendes Freitas S.A.,Pet Shop,2024-05-09 22:15:02,26.17,0
